Banco,FechaReporte,Indicador,CategoriaIndicador,Saldo,TipoInstitucion
LEASING ATLANTIDA,2026-03-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,154.33842145854322,SOCIEDADES FINANCIERAS
LEASING ATLANTIDA,2026-03-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,2.27331433204054,SOCIEDADES FINANCIERAS
LEASING ATLANTIDA,2026-03-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,16.97750621323542,SOCIEDADES FINANCIERAS
LEASING ATLANTIDA,2026-03-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.23284654295506,SOCIEDADES FINANCIERAS
LEASING ATLANTIDA,2026-03-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,17.371703691745267,SOCIEDADES FINANCIERAS
LEASING ATLANTIDA,2026-03-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,12.13885714879021,SOCIEDADES FINANCIERAS
LEASING ATLANTIDA,2026-03-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,161.03771072851922,SOCIEDADES FINANCIERAS
LEASING ATLANTIDA,2026-03-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,0.9158293822424,SOCIEDADES FINANCIERAS
LEASING ATLANTIDA,2026-03-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,23.32589837751303,SOCIEDADES FINANCIERAS
LEASING ATLANTIDA,2026-03-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,2.32380095850934,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,36.30238909240025,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,15.07255163119346,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.0,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,11.163567291957149,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,50.49293692149167,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,20.39250942374162,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,1.69872080839549,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,211.576495881352,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,3.31896890212634,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,19.30008849572721,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,16.220369545896578,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,24.27125676031488,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,8.050887214418289,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,981.0069834341188,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,14.17880212845071,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,36.30238909240025,SOCIEDADES FINANCIERAS
"ODEF FINANCIERA, S.A.",2026-03-31,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,1.66358206248001,SOCIEDADES FINANCIERAS
AZTECA,2026-04-30,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,60.88268133765911,BANCOS COMERCIALES
AZTECA,2026-04-30,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,10.0936702875,BANCOS COMERCIALES
AZTECA,2026-04-30,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.16232371516882,BANCOS COMERCIALES
AZTECA,2026-04-30,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,25.29818891390684,BANCOS COMERCIALES
AZTECA,2026-04-30,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,57.86838166184708,BANCOS COMERCIALES
AZTECA,2026-04-30,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,28.2536139204629,BANCOS COMERCIALES
AZTECA,2026-04-30,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,10.98496764193227,BANCOS COMERCIALES
AZTECA,2026-04-30,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,318.9993459694744,BANCOS COMERCIALES
AZTECA,2026-04-30,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,5.99520699826385,BANCOS COMERCIALES
AZTECA,2026-04-30,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,27.49579120801368,BANCOS COMERCIALES
AZTECA,2026-04-30,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,47.92299406234712,BANCOS COMERCIALES
AZTECA,2026-04-30,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,53.66526877728393,BANCOS COMERCIALES
AZTECA,2026-04-30,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.7422747149368,BANCOS COMERCIALES
AZTECA,2026-04-30,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,120.01175099688798,BANCOS COMERCIALES
AZTECA,2026-04-30,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,19.91354454666666,BANCOS COMERCIALES
AZTECA,2026-04-30,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,61.2443702680295,BANCOS COMERCIALES
AZTECA,2026-04-30,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,10.86197444492404,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,36.7710018936,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,19.80895846065515,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,24.924808968731,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,4.32261727921109,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,30.15357689216283,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,13.104997255770028,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,2.5215274144260302,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,159.75108467303306,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,1.23786972476131,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,16.793113439330888,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,8.91434824130071,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,13.24243535320636,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,4.32808711190564,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,119.45444155101976,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,4.7458332564598,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,36.7710018936,BANCOS COMERCIALES
BAC CREDOMATIC,2026-04-30,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,2.4505762128052497,BANCOS COMERCIALES
BANCATLAN,2026-04-30,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,28.65928131627593,BANCOS COMERCIALES
BANCATLAN,2026-04-30,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,19.40870965747244,BANCOS COMERCIALES
BANCATLAN,2026-04-30,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,5.488455920994499,BANCOS COMERCIALES
BANCATLAN,2026-04-30,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,3.78184646696012,BANCOS COMERCIALES
BANCATLAN,2026-04-30,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,33.687808849560206,BANCOS COMERCIALES
BANCATLAN,2026-04-30,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,12.524367136182878,BANCOS COMERCIALES
BANCATLAN,2026-04-30,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,1.87902222056904,BANCOS COMERCIALES
BANCATLAN,2026-04-30,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,187.61671612455083,BANCOS COMERCIALES
BANCATLAN,2026-04-30,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,0.96792157566637,BANCOS COMERCIALES
BANCATLAN,2026-04-30,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,12.69160616113755,BANCOS COMERCIALES
BANCATLAN,2026-04-30,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.78357216875661,BANCOS COMERCIALES
BANCATLAN,2026-04-30,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,11.16735780199562,BANCOS COMERCIALES
BANCATLAN,2026-04-30,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,5.38378563323901,BANCOS COMERCIALES
BANCATLAN,2026-04-30,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,133.5890652348284,BANCOS COMERCIALES
BANCATLAN,2026-04-30,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,15.26199673737096,BANCOS COMERCIALES
BANCATLAN,2026-04-30,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,29.4830964243466,BANCOS COMERCIALES
BANCATLAN,2026-04-30,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,1.7609156030664102,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,27.59746608633902,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,18.62910440624408,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,10.56159992472104,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,2.77352498922802,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,25.46714663215993,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,13.396307109859,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,1.58846826742138,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,140.23130604580885,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,0.43896337020294,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,5.65550746536477,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,6.77486543641512,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,13.542206369921232,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,6.76734093350611,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,189.8368674761714,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,10.02708544597298,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,27.59746608633902,BANCOS COMERCIALES
BANCO DAVIVIENDA,2026-04-30,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,1.50544103454884,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,45.262588249358096,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,0.48063616263746,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.0,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,9.37101519949829,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,50.9767958973889,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,21.03528375078311,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,16.67593872714448,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,232.8473114753815,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,-0.0524335705531899,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,-0.30755928831815,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,8.81996041647289,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,18.53748898637101,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,9.717528569898109,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,47.73707500895131,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,31.24808975466067,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,45.262588249358096,BANCOS COMERCIALES
BANCO POPULAR,2026-04-30,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,16.351118296164778,BANCOS COMERCIALES
BANCOCCI,2026-04-30,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,59.37504617673406,BANCOS COMERCIALES
BANCOCCI,2026-04-30,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,9.2308886980988,BANCOS COMERCIALES
BANCOCCI,2026-04-30,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.98448372369366,BANCOS COMERCIALES
BANCOCCI,2026-04-30,GASTOS DE ADMINISTRACIÓN (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,6) INDICADORES DE GESTIÓN,2.17163959008842,BANCOS COMERCIALES
BANCOCCI,2026-04-30,GASTOS DE ADMINISTRACIÓN/INGRESOS TOTALES,6) INDICADORES DE GESTIÓN,27.30019699750758,BANCOS COMERCIALES
BANCOCCI,2026-04-30,INDICE DE ADECUACIÓN DE CAPITAL,1) INDICADORES DE SOLVENCIA,21.014709898517168,BANCOS COMERCIALES
BANCOCCI,2026-04-30,INDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA DIRECTA (SIN CONTINGENTES),2) INDICADORES DE CALIDAD DE ACTIVOS,5.068770729097579,BANCOS COMERCIALES
BANCOCCI,2026-04-30,RATIO DE COBERTURA DE LIQUIDEZ,5) INDICADORES DE CUMPLIMIENTO,337.096707868517,BANCOS COMERCIALES
BANCOCCI,2026-04-30,RENTABILIDAD SOBRE ACTIVOS (ROA): RESULTADOS EL EJERCICIO (ANUALIZADOS)/ACTIVOS TOTALES PROMEDIO,4) INDICADORES DE RENTABILIDAD,1.92855424234468,BANCOS COMERCIALES
BANCOCCI,2026-04-30,RENTABILIDAD SOBRE EL PATRIMONIOS (ROE): RESULTADOS EL EJERCICIO (ANUALIZADOS)/CAPITAL Y RESERVAS PROMEDIO,4) INDICADORES DE RENTABILIDAD,25.605928304746488,BANCOS COMERCIALES
BANCOCCI,2026-04-30,SPREAD DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,7.4994982699725,BANCOS COMERCIALES
BANCOCCI,2026-04-30,TASA ACTIVA DE INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,10.915259942215927,BANCOS COMERCIALES
BANCOCCI,2026-04-30,TASA PASIVA PARA INTERMEDIACIÓN,4) INDICADORES DE RENTABILIDAD,3.41576167224342,BANCOS COMERCIALES
BANCOCCI,2026-04-30,ÍNDICE DE COBERTURA DE LA MORA DE CARTERA,2) INDICADORES DE CALIDAD DE ACTIVOS,228.83271521152585,BANCOS COMERCIALES
BANCOCCI,2026-04-30,ÍNDICE DE INVERSIÓN EN ACTIVOS FIJOS,5) INDICADORES DE CUMPLIMIENTO,7.395183923660189,BANCOS COMERCIALES
BANCOCCI,2026-04-30,ÍNDICE DE LIQUIDEZ: COBERTURA DE DEPÓSITOS DEL PÚBLICO CON ACTIVOS LÍQUIDOS,3) INDICADORES DE LIQUIDEZ,55.81034279604032,BANCOS COMERCIALES
BANCOCCI,2026-04-30,ÍNDICE DE MOROSIDAD SOBRE CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,4.92683687478446,BANCOS COMERCIALES
BANCOFINTER,2026-04-30,(ACTIVOS LÍQUIDOS + PRÉSTAMOS VIGENTES A INSTITUCIONES FINANCIERAS)/(DEPÓSITOS DEL PÚBLICO+PRÉSTAMOS DE INSTITUCIONES FINANCIERAS),3) INDICADORES DE LIQUIDEZ,45.21318079821748,BANCOS COMERCIALES
BANCOFINTER,2026-04-30,CALCES DE POSICIÓN EN MONEDA EXTRANJERA,5) INDICADORES DE CUMPLIMIENTO,6.492034759572431,BANCOS COMERCIALES
BANCOFINTER,2026-04-30,CARTERA DE TARJETAS DE CRÉDITO/CARTERA CREDITICIA TOTAL,2) INDICADORES DE CALIDAD DE ACTIVOS,0.0,BANCOS COMERCIALES
